index,benchmark,baseline_result,baseline_solved,baseline_timed_out,baseline_wall_seconds,baseline_par2,mab_result,mab_solved,mab_timed_out,mab_wall_seconds,mab_par2,mab_vs_baseline_par2_delta,mab_1000_result,mab_1000_solved,visible_packet_selections,visible_packet_updates
235,benchmarks/wordlevel/array/2025/sosylab/safety-rel/array-patterns/array28_pattern.btor2,unknown,False,False,119.67895016353577,7200.0,unknown,False,False,67.62749039847404,7200.0,0.0,unknown,False,lean_core;recovery;lean_core,lean_core;recovery;lean_core
236,benchmarks/wordlevel/array/2025/sosylab/safety-rel/array-programs/partial_mod_count_limited_4.btor2,unknown,False,False,61.07112036366016,7200.0,unknown,False,False,37.91341467946768,7200.0,0.0,unknown,False,lean_core;recovery;lean_core,lean_core;recovery;lean_core
237,benchmarks/wordlevel/array/2025/sosylab/safety-rel/array-programs/partial_mod_count_limited_5.btor2,unknown,False,False,71.10458675026894,7200.0,unknown,False,False,51.9340810244903,7200.0,0.0,unknown,False,lean_core;recovery;lean_core,lean_core;recovery;lean_core
238,benchmarks/wordlevel/array/2025/sosylab/safety-rel/array-programs/partial_mod_count_limited_base.btor2,unknown,False,False,27.649978399276733,7200.0,unknown,False,False,14.639057634398341,7200.0,0.0,unknown,False,lean_core;recovery;lean_core,lean_core;recovery;lean_core
239,benchmarks/wordlevel/array/2025/sosylab/safety-rel/array-tiling/mbpr5.btor2,missing,False,True,3603.846363702789,7200.0,missing,False,True,3602.442856534384,7200.0,0.0,missing,False,lean_core;recovery;lean_core,lean_core;recovery;lean_core
240,benchmarks/wordlevel/array/2025/sosylab/safety-rel/array-tiling/pr3.btor2,missing,False,True,3603.8353490559384,7200.0,missing,False,True,3601.5556617425755,7200.0,0.0,missing,False,lean_core;recovery,lean_core;recovery
241,benchmarks/wordlevel/array/2025/sosylab/safety-rel/loop-lit/mcmillan2006.btor2,missing,False,True,3602.2065296452492,7200.0,unknown,False,False,2244.9084079721943,7200.0,0.0,missing,False,lean_core;recovery;lean_core,lean_core;recovery;lean_core
242,benchmarks/wordlevel/array/2025/sosylab/safety-rel/loops/compact.btor2,unknown,False,False,3.3151399297639728,7200.0,unknown,False,False,1.4779613260179758,7200.0,0.0,unknown,False,lean_core,lean_core
243,benchmarks/wordlevel/array/2025/sosylab/safety-rel/loops/vogal-1.btor2,unknown,False,False,42.14525191951543,7200.0,unknown,False,False,3.423681494779885,7200.0,0.0,unknown,False,lean_core,lean_core
244,benchmarks/wordlevel/array/2025/sosylab/safety-rel/loops/vogal-2.btor2,unknown,False,False,43.166392176412046,7200.0,unknown,False,False,3.9129482954740524,7200.0,0.0,unknown,False,lean_core,lean_core
245,benchmarks/wordlevel/array/2025/sosylab/safety-rel/memory-model/4SB.btor2,missing,False,True,3600.4432536261156,7200.0,missing,False,True,3600.8503835378215,7200.0,0.0,missing,False,,
246,benchmarks/wordlevel/array/2025/sosylab/safety-rel/reducercommutativity/avg60-1.btor2,unknown,False,False,94.86447496898472,7200.0,unknown,False,False,58.20935783814639,7200.0,0.0,unknown,False,lean_core,lean_core
247,benchmarks/wordlevel/array/2025/sosylab/safety-rel/seq-mthreaded/rekcba_aso.1.M1-2.btor2,missing,False,True,3601.545803271234,7200.0,missing,False,True,3600.5416337437928,7200.0,0.0,missing,False,,
248,benchmarks/wordlevel/array/2025/sosylab/safety-rel/verifythis/duplets.btor2,missing,False,True,3604.522081008181,7200.0,missing,False,True,3602.456243299879,7200.0,0.0,missing,False,lean_core,lean_core
249,benchmarks/wordlevel/array/2025/sosylab/safety-rel/verifythis/elimination_max.btor2,missing,False,True,3602.9784089718014,7200.0,missing,False,True,3601.501270070672,7200.0,0.0,missing,False,lean_core,lean_core
250,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_ch0-p11.btor2,missing,False,True,3600.320805487223,7200.0,missing,False,True,3600.163092358038,7200.0,0.0,missing,False,lean_core,lean_core
251,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_ch0-p13.btor2,missing,False,True,3600.3271137867123,7200.0,missing,False,True,3600.4069613302127,7200.0,0.0,missing,False,,
252,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_ch0-p2.btor2,missing,False,True,3600.325285871513,7200.0,missing,False,True,3600.2489758608863,7200.0,0.0,missing,False,,
253,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_ch0-p3.btor2,missing,False,True,3600.3131531039253,7200.0,missing,False,True,3600.1885194964707,7200.0,0.0,missing,False,lean_core,lean_core
254,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_ch0-p6.btor2,missing,False,True,3600.16996446345,7200.0,missing,False,True,3600.1555915456265,7200.0,0.0,missing,False,,
255,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_ch0-p7.btor2,missing,False,True,3600.1742269378155,7200.0,missing,False,True,3600.1895357398316,7200.0,0.0,missing,False,lean_core,lean_core
256,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_ch0-p8.btor2,missing,False,True,3600.121169474907,7200.0,missing,False,True,3600.6260498771444,7200.0,0.0,missing,False,,
257,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_ch0_faulty-p14.btor2,missing,False,True,3600.3417089618742,7200.0,missing,False,True,3600.1635159403086,7200.0,0.0,missing,False,lean_core,lean_core
258,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_ch0_faulty-p2.btor2,missing,False,True,3600.336911498569,7200.0,missing,False,True,3600.1699106367305,7200.0,0.0,missing,False,lean_core,lean_core
259,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_ch0_faulty-p3.btor2,missing,False,True,3600.342324528843,7200.0,missing,False,True,3600.1566803343594,7200.0,0.0,missing,False,lean_core,lean_core
260,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_fault_ch0-p1.btor2,missing,False,True,3600.107922495343,7200.0,missing,False,True,3600.1526752077043,7200.0,0.0,missing,False,lean_core,lean_core
261,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_fault_ch0-p12.btor2,missing,False,True,3600.3047673050314,7200.0,missing,False,True,3600.1527593173087,7200.0,0.0,missing,False,lean_core,lean_core
262,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_fault_ch0-p15.btor2,missing,False,True,3600.335634036921,7200.0,missing,False,True,3600.1582888718694,7200.0,0.0,missing,False,lean_core,lean_core
263,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_fault_ch0-p18.btor2,missing,False,True,3600.334133981727,7200.0,missing,False,True,3600.1497253691778,7200.0,0.0,missing,False,lean_core,lean_core
264,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_fault_ch0-p19.btor2,missing,False,True,3600.3375217551365,7200.0,missing,False,True,3600.1242312137038,7200.0,0.0,missing,False,lean_core,lean_core
265,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_fault_ch0-p2.btor2,missing,False,True,3600.333049722947,7200.0,missing,False,True,3600.114255153574,7200.0,0.0,missing,False,lean_core,lean_core
266,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_fault_ch0-p23.btor2,missing,False,True,3600.27938492503,7200.0,missing,False,True,3600.1120150173083,7200.0,0.0,missing,False,lean_core,lean_core
267,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_fault_ch0_faulty-p14.btor2,missing,False,True,3600.31950383354,7200.0,missing,False,True,3600.1528131105006,7200.0,0.0,missing,False,,
268,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_fault_ch0_faulty-p15.btor2,missing,False,True,3600.3280504811555,7200.0,missing,False,True,3600.1101391473785,7200.0,0.0,missing,False,lean_core;cex_diverse,lean_core
269,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_fault_ch0_faulty-p17.btor2,missing,False,True,3600.329971199855,7200.0,missing,False,True,3600.106588156894,7200.0,0.0,missing,False,lean_core,lean_core
270,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_fault_ch0_faulty-p19.btor2,missing,False,True,3600.307540888898,7200.0,missing,False,True,3600.1050478788093,7200.0,0.0,missing,False,lean_core,lean_core
271,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_fault_ch0_faulty-p2.btor2,missing,False,True,3600.3115047561005,7200.0,missing,False,True,3600.1586861647666,7200.0,0.0,missing,False,lean_core;cex_diverse,lean_core;cex_diverse
272,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_fault_ch0_faulty-p22.btor2,missing,False,True,3600.299399552867,7200.0,missing,False,True,3600.1559386644512,7200.0,0.0,missing,False,lean_core,lean_core
273,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_fault_ch0_faulty-p24.btor2,missing,False,True,3600.307591320947,7200.0,missing,False,True,3600.1912631578743,7200.0,0.0,missing,False,lean_core;cex_diverse,lean_core
274,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_fault_ch0_faulty-p6.btor2,missing,False,True,3600.461750326678,7200.0,missing,False,True,3600.337681008503,7200.0,0.0,missing,False,,
275,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_fault_ch0_faulty-p7.btor2,missing,False,True,3600.4544800091535,7200.0,missing,False,True,3600.1980151953176,7200.0,0.0,missing,False,lean_core;cex_diverse,lean_core
276,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_io_order_ch0-p9.btor2,missing,False,True,3600.4566507823765,7200.0,missing,False,True,3600.1471080705523,7200.0,0.0,missing,False,lean_core,lean_core
277,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_io_read_ch0-p11.btor2,missing,False,True,3600.4539526412264,7200.0,missing,False,True,3600.160897053778,7200.0,0.0,missing,False,lean_core,lean_core
278,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_io_read_ch0-p13.btor2,missing,False,True,3600.4128530211747,7200.0,missing,False,True,3600.1955343019217,7200.0,0.0,missing,False,lean_core;cex_diverse,lean_core
279,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_io_read_ch0-p2.btor2,unsat,True,False,1.0751465559005737,1.0751465559005737,unsat,True,False,0.6720650373026729,0.6720650373026729,0.40308151859790087,unsat,True,,
280,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_io_read_ch0-p3.btor2,missing,False,True,3600.43347982876,7200.0,missing,False,True,3600.6096387421712,7200.0,0.0,missing,False,,
281,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_io_read_fault_ch0-p2.btor2,unsat,True,False,1.0028787283226848,1.0028787283226848,unsat,True,False,0.6448385063558817,0.6448385063558817,0.3580402219668031,unsat,True,,
282,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_io_read_fault_ch0-p7.btor2,missing,False,True,3600.357524421066,7200.0,missing,False,True,3600.2345769237727,7200.0,0.0,missing,False,lean_core,lean_core
283,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_io_write_ch0-p1.btor2,missing,False,True,3600.458881324157,7200.0,missing,False,True,3600.179747272283,7200.0,0.0,missing,False,lean_core,lean_core
284,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_io_write_ch0-p12.btor2,missing,False,True,3600.435484114103,7200.0,missing,False,True,3600.15278812591,7200.0,0.0,missing,False,lean_core,lean_core
285,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_io_write_ch0-p14.btor2,missing,False,True,3600.4018256329,7200.0,missing,False,True,3600.269411464222,7200.0,0.0,missing,False,lean_core,lean_core
286,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_io_write_ch0-p5.btor2,missing,False,True,3600.446640760638,7200.0,missing,False,True,3600.5397881614044,7200.0,0.0,missing,False,,
287,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_io_write_fault_ch0-p10.btor2,missing,False,True,3600.4487320929766,7200.0,missing,False,True,3600.2103757653385,7200.0,0.0,missing,False,lean_core;cex_diverse,lean_core
288,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_io_write_fault_ch0-p6.btor2,missing,False,True,3600.427318538539,7200.0,missing,False,True,3600.145247832872,7200.0,0.0,missing,False,lean_core,lean_core
289,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_ch0-p1.btor2,missing,False,True,3600.1079228464514,7200.0,missing,False,True,3600.1516991024837,7200.0,0.0,missing,False,lean_core,lean_core
290,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_ch0-p10.btor2,missing,False,True,3600.436586882919,7200.0,missing,False,True,3600.4644921850413,7200.0,0.0,missing,False,,
291,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_ch0-p12.btor2,missing,False,True,3600.4459298187867,7200.0,missing,False,True,3600.227273591794,7200.0,0.0,missing,False,lean_core,lean_core
292,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_ch0-p14.btor2,missing,False,True,3600.1248744763434,7200.0,missing,False,True,3600.1581059787422,7200.0,0.0,missing,False,lean_core,lean_core
293,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_ch0-p7.btor2,missing,False,True,3600.4425891293213,7200.0,missing,False,True,3600.1512038707733,7200.0,0.0,missing,False,lean_core,
294,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_ch0-p8.btor2,unsat,True,False,1.399517696350813,1.399517696350813,unsat,True,False,1.0334506398066878,1.0334506398066878,0.3660670565441251,unsat,True,,
295,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_ch0_faulty-p0.btor2,missing,False,True,3600.4163907449692,7200.0,missing,False,True,3600.1539644012228,7200.0,0.0,missing,False,lean_core,lean_core
296,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_ch0_faulty-p13.btor2,missing,False,True,3600.4271630551666,7200.0,missing,False,True,3600.1595093738288,7200.0,0.0,missing,False,lean_core,lean_core
297,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_ch0_faulty-p2.btor2,missing,False,True,3600.423877503723,7200.0,missing,False,True,3600.1527972454205,7200.0,0.0,missing,False,lean_core,lean_core
298,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_ch0_faulty-p3.btor2,missing,False,True,3600.436727250926,7200.0,missing,False,True,3600.14844928775,7200.0,0.0,missing,False,lean_core,lean_core
299,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_ch0_faulty-p5.btor2,missing,False,True,3600.12636516802,7200.0,missing,False,True,3600.155285159126,7200.0,0.0,missing,False,lean_core,lean_core
300,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_fault_ch0-p1.btor2,missing,False,True,3600.457833983004,7200.0,missing,False,True,3600.1864801468328,7200.0,0.0,missing,False,lean_core,lean_core
301,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_fault_ch0-p10.btor2,missing,False,True,3600.418517288752,7200.0,missing,False,True,3600.142559239641,7200.0,0.0,missing,False,lean_core,
302,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_fault_ch0-p13.btor2,missing,False,True,3600.4363481393084,7200.0,missing,False,True,3600.1466415748,7200.0,0.0,missing,False,lean_core,lean_core
303,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_fault_ch0-p15.btor2,missing,False,True,3600.422287245281,7200.0,missing,False,True,3600.142081453465,7200.0,0.0,missing,False,lean_core,
304,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_fault_ch0-p2.btor2,missing,False,True,3600.4297191789374,7200.0,missing,False,True,3600.1923159277067,7200.0,0.0,missing,False,lean_core,lean_core
305,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_fault_ch0-p7.btor2,missing,False,True,3600.4438456045464,7200.0,missing,False,True,3600.2114265272394,7200.0,0.0,missing,False,lean_core;cex_diverse,lean_core
306,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_fault_ch0-p9.btor2,missing,False,True,3600.1818583644927,7200.0,missing,False,True,3600.1439784830436,7200.0,0.0,missing,False,lean_core,
307,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_fault_ch0_faulty-p18.btor2,missing,False,True,3600.177472406067,7200.0,missing,False,True,3600.1516172131523,7200.0,0.0,missing,False,lean_core,lean_core
308,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_fault_ch0_faulty-p2.btor2,missing,False,True,3600.181568578817,7200.0,missing,False,True,3600.153988053091,7200.0,0.0,missing,False,lean_core,lean_core
309,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_fault_ch0_faulty-p8.btor2,missing,False,True,3600.194002806209,7200.0,missing,False,True,3600.1533047370613,7200.0,0.0,missing,False,lean_core,lean_core
